resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,workout_type
2,Lunch Walk,2824.0,2859,6316,32.7,Walk,Walk,10147964270,2023-11-02T11:48:41Z,2023-11-02T12:48:41Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158604791387916, 17.064411230385303]","[48.15416003577411, 17.07187196239829]",0.988,4.8,True,80.0,105.0,False,True,199.1,167.0,10869670090,10869670090,6543b1f0bd0fd332c2f3b3c4.fit,False,0,0,False,95198974,1,a10147964270,e{|dHerdgBJQ\QFGj@kAv@uB\q@BCN?JEdAkBL]T[t@aBT[,2,57.2,
2,Morning Walk,2202.0,1665,10116,27.4,Walk,Walk,10141417066,2023-11-01T07:15:56Z,2023-11-01T08:15:56Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158656004816294, 17.063609585165977]","[48.15836800262332, 17.064315173774958]",1.323,11.3,True,86.8,106.0,False,True,206.7,188.5,10862800542,10862800542,654233edf83baa46294c0629.fit,False,0,0,False,95198974,1,a10141417066,qh}dHwidgBF?z@PGD@DCDUS[VC@CCED^QIG?ENQe@T\W@D@ENRCJMiA@P,2,57.3,
2,Afternoon Walk,1007.7,748,748,42.0,Walk,Walk,10131459820,2023-10-30T16:57:35Z,2023-10-30T17:57:35Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.154840897768736, 17.073830226436257]","[48.15821494907141, 17.064720606431365]",1.347,2.12,True,148.4,181.0,False,True,199.8,157.8,10852389664,10852389664,8C7A5AFC-1F92-4D83-9B78-15CB589902A2.fit,False,0,0,False,95198974,1,a10131459820,wm|dHwjegBoC`Fw@rBiAjC]~@uAbD,2,,
2,Afternoon Run,9013.0,2903,3914,109.0,Run,Run,10131394304,2023-10-30T15:52:08Z,2023-10-30T16:52:08Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,9,1,0,1,0,False,False,False,False,everyone,False,,"[48.158564139157534, 17.0645650383085]","[48.15473796799779, 17.073991410434246]",3.105,5.07,True,175.0,188.0,False,True,197.0,133.6,10852321913,10852321913,1E5F1E77-2584-475A-A5D1-81E96CEA7419.fit,False,6,0,False,95198974,1,a10131394304,wz|dH}rdgBNANI|@gCx@cBPYLMP@DAFGPg@|@qAt@mB`@u@~@u@d@i@nAeAzAgBVUJ?ZPL@x@CpDB`AE~@FZ@VCv@Dj@Cl@E^Fd@CZB^Cf@B\Ab@JJANKTUt@g@TEb@@^?z@Dp@JLL\p@NPJFZDlABHCBE@g@BI?HGlBBHRDd@CJQXeABGH?TLp@f@h@Tb@ZxAl@f@XHNDNCbCHx@DPJPl@r@XNj@?VIPKL[XsCLmDRoBVeA^kAJu@?g@De@Eq@?k@B}@FYh@g@HMJi@FiAb@{ERwAD}@RiBZgEZiC`@{ETaBPsBl@mENmBZyBXqCTeBn@uGb@yDPmARqBFsAZwBDi@Lg@FeAXmCRsAJ{@PcA^cDRkAl@cG\eCTgCFmBPoCDqBFu@DiECy@HcB?}BJkE}@_|AEnCBdAEjA@rCEhBDf@?~AEbC@LFPJfBAb@Jl@Dr@?t@NbC@t@LfAHjBDnBAjA@jEFjADvDGtB@f@?~@QrG@lBE~@AbDEx@AbAKbEAbGMnEGv@EpBIt@Cx@Gf@StCWbBGz@M^EX]pDYfBCd@kA`JEv@SnACr@YzAI~AWrBMjBy@pGc@hEkBvOKxA]pBKjAOhDe@rCOnAQlAc@jGa@pEGd@Gt@Ml@WhBGD_@MyB[YKeCq@uAUaAUo@?IDIRMNc@P_Ap@g@j@[f@OQa@_@OI[KWYWGu@c@{@YSEiAKo@?y@G{AJ}@OYAiAFm@AWEkB@wACYBYHE?SQGAsCA,2,,
2,Lunch Walk,11.0,160,160,0.0,Walk,Walk,10123884690,2023-10-29T10:32:27Z,2023-10-29T11:32:27Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.069,0.8,True,67.2,74.0,False,True,0.0,0.0,10844409314,10844409314,653e358476b4ac162b3424b0.fit,False,0,0,False,95198974,1,a10123884690,,2,20.4,
2,Morning Walk,485.0,406,7061,0.0,Walk,Walk,10123750804,2023-10-29T08:23:21Z,2023-10-29T09:23:21Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.195,10.6,True,75.9,96.0,False,True,237.4,232.0,10844270639,10844270639,653e322ee60a1d4c2b4fb222.fit,False,0,0,False,95198974,1,a10123750804,,2,49.6,
2,Afternoon Walk,1232.0,1567,2923,7.4,Walk,Walk,10120301848,2023-10-28T15:59:32Z,2023-10-28T17:59:32Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],0.786,7.4,True,90.8,129.0,False,True,202.6,195.2,10840636004,10840636004,653d3c647241ab665bc625e5.fit,False,0,0,False,95198974,1,a10120301848,,2,55.2,
2,Afternoon Walk,911.0,669,1825,7.8,Walk,Walk,10118390796,2023-10-28T11:29:08Z,2023-10-28T13:29:08Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.362,2.4,True,87.4,107.0,False,True,201.8,194.0,10838632069,10838632069,653cf84054e2d8586954a289.fit,False,0,0,False,95198974,1,a10118390796,,2,54.8,
2,Morning Run,5015.4,1582,1751,44.6,Run,Run,10116816983,2023-10-28T07:18:55Z,2023-10-28T09:18:55Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,10,1,0,1,0,False,False,False,False,everyone,False,,"[48.158427849411964, 17.06432011909783]","[48.139808624982834, 17.10945926606655]",3.17,5.076,True,167.8,183.0,False,True,212.6,126.0,10836987494,10836987494,17DF6169-FA6F-4FEA-BE13-46334015CBDD.fit,False,5,0,False,95198974,1,a10116816983,o{|dHmrdgBHIFCXAHKr@aBx@uBNe@NeAFQd@oAz@mBhBsDpDkGfAeCt@{ARk@r@uAx@{BFKNMPGTAdCBZC^?\Ab@BhA?zBF|FArBBj@B~@Jl@PrAr@v@VLLX@XZRLF?FA`@k@t@i@h@YXo@DEj@GR@VPTFbALx@Tf@Bh@NzB`@p@Hh@BLADE\_DRcDZwDn@{G`@cDH{ATyBTuAv@kGh@eFZgCrBmRRoALo@Fg@FkA?IK_@LSN{@ASEIAg@Bo@HYp@_BJa@VcCl@wDjAmJJeADw@ZaCd@{JF_CHsIF{BJsLLqH?gCFgBGcE,2,,
2,Evening Walk,707.0,870,1854,15.6,Walk,Walk,10114881088,2023-10-27T18:55:02Z,2023-10-27T20:55:02Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],0.813,2.2,True,90.6,99.0,False,True,201.8,185.1,10834951173,10834951173,653c1111306fe35273c5be99.fit,False,0,0,False,95198974,1,a10114881088,,2,56.2,
2,Afternoon Walk,1337.0,2,2,0.0,Walk,Walk,10113350761,2023-10-27T14:02:54Z,2023-10-27T16:02:54Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],668.485,1.498,False,,,False,False,201.0,200.8,10833354765,10833354765,6971A15C-BCED-481E-80C4-A314304F9FE0.fit,False,0,0,False,95198974,1,a10113350761,,2,,
2,Afternoon Walk,4937.0,4785,10115,38.2,Walk,Walk,10113421922,2023-10-27T11:21:22Z,2023-10-27T13:21:22Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158931182697415, 17.064955215901136]","[48.158371187746525, 17.06455036997795]",1.032,5.933,True,103.0,167.0,False,True,201.0,167.0,10833429681,10833429681,653bc69fb8d11f72179eb5ad.fit,False,0,0,False,95198974,1,a10113421922,{z|dHqsdgB\e@H]Rc@Tw@FKDET@PGL]ZULCXc@VSRo@HOPSTu@n@gAJ_@d@g@f@UPMZc@b@a@RMp@{@ROJ]JQLEZD^EHBHNBNAXFPAE\Hx@CDCAKJHyATFm@@K@F@I?a@EOMEOB[?MF]^g@Za@d@g@b@WLa@X_A~@c@XOZa@j@Sn@e@h@o@tAMNSb@e@XQf@UV]dAEVK\Yn@UZ,2,57.3,
2,Lunch Walk,1556.0,1239,1797,24.2,Walk,Walk,10112398377,2023-10-27T10:01:44Z,2023-10-27T12:01:44Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15851200371981, 17.06419363617897]","[48.15835199318826, 17.064350377768278]",1.256,3.0,True,95.6,118.0,False,True,211.5,194.5,10832359405,10832359405,653b9396fe73627215b6f655.fit,False,0,0,False,95198974,1,a10112398377,cj}dHu_dgBMc@MiBWiAScBG]?GAEGC?_@AEOII]B?VZPJTV?xADXH|@PhA@h@NxAJPJADG,2,55.1,
2,Evening Walk,5140.0,5945,11648,36.2,Walk,Walk,10110223245,2023-10-26T18:29:35Z,2023-10-26T20:29:35Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158627171069384, 17.064124820753932]","[48.158335983753204, 17.064353562891483]",0.865,5.0,True,85.0,141.0,False,True,202.7,174.0,10830078038,10830078038,653ade5165faad5b65a04eaf.fit,False,0,0,False,95198974,1,a10110223245,}{|dHaqdgBPg@T_@Rw@KWA[KIMQGW@EBAT?JG[KBPd@bAHp@?FGNa@t@,2,55.6,
2,Afternoon Walk,608.4,371,371,29.6,Walk,Walk,10107147200,2023-10-26T11:15:48Z,2023-10-26T13:15:48Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.148163203150034, 17.072285693138838]","[48.15317985601723, 17.07175520248711]",1.64,2.437,True,145.0,165.0,False,True,187.8,160.2,10826885255,10826885255,2467D37F-A210-46F0-9C18-F827DD7D285C.fit,False,0,0,False,95198974,1,a10107147200,gk{dHokegB]bAGHoAEU@{CA,2,,
2,Lunch Walk,785.3,434,514,52.8,Walk,Walk,10106677774,2023-10-26T09:36:58Z,2023-10-26T11:36:58Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15409507602453, 17.071858048439026]","[48.14805063419044, 17.07188663072884]",1.809,3.07,True,119.2,126.0,False,True,194.4,131.8,10826396048,10826396048,760C1DF7-36DA-472F-A2CE-9B2AFB567900.fit,False,0,0,False,95198974,1,a10106677774,iz{dHeiegBx@DbBCv@BzAEpBB\CVM^E,2,,
2,Afternoon Walk,1063.5,863,1177,55.0,Walk,Walk,10102423365,2023-10-25T14:28:14Z,2023-10-25T16:28:14Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15407973714173, 17.071882775053382]","[48.15894417464733, 17.064623711630702]",1.232,2.244,True,99.1,111.0,False,True,196.6,166.6,10821974686,10821974686,ABF411A6-85AE-4687-BD98-CEB86894ECCE.fit,False,0,0,False,95198974,1,a10102423365,qn|dHieegBw@rAkA`CQT_@p@GHGBI@IGC@KZWb@k@`B}@tBGFUFMT,2,,
2,Morning Walk,896.3,522,522,16.4,Walk,Walk,10100546227,2023-10-25T07:49:04Z,2023-10-25T09:49:04Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.159076776355505, 17.06532334908843]","[48.15393213182688, 17.071584882214665]",1.717,2.59,True,126.6,166.0,False,True,190.2,165.4,10820019840,10820019840,9BC02FF5-76BA-4528-9AD8-F865BED600A1.fit,False,0,0,False,95198974,1,a10100546227,}y|dHesdgBLORc@Xu@\q@f@sARWLAd@_@n@gAh@mAb@s@Zs@TU,2,,
2,Lunch Walk,831.0,809,9344,0.0,Walk,Walk,10095806897,2023-10-24T09:38:09Z,2023-10-24T11:38:09Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.027,2.8,True,78.9,93.0,False,True,141.9,141.2,10815115697,10815115697,6537bf280be9bb63973a4c75.fit,False,0,0,False,95198974,1,a10095806897,,2,53.8,
2,Morning Walk,3662.0,2641,12498,2.2,Walk,Walk,10094718730,2023-10-24T05:52:18Z,2023-10-24T07:52:18Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.14455680549145, 17.12361923418939]","[48.14613436348736, 17.124710390344262]",1.387,4.8,True,95.7,124.0,False,True,142.8,139.9,10813989264,10813989264,65378e6a38096124d0db6160.fit,False,0,0,False,95198974,1,a10094718730,ahzdHwsogB?e@AICAYReA^e@VKLM@m@u@Q_@YMg@zCB?AEECKAc@HI?w@MQK?ECCm@S[CUI_@?M[MIWEm@Da@GQEu@g@YA_@Ha@EEAy@m@WGcAKq@[_AEWKGGC??LHX?DERE@YUMUWUU]GES?]\GVEb@OXeA|@_AfAWPSX{@j@mAfAAHJJHVd@f@?ZBZ?ZJb@GVIFQAWGC@K`@IFIAIGKD@BBAYM?EBIbA{APDFA@EAOGQBAAEa@_BAQBOLORENM`@[p@u@j@e@\QbAy@f@m@BK@SFI`@c@TQZE|@YT@FBPXPJP@l@Af@JNLDLHJ^Bb@KL@JHJPRNFJJDVDh@CXRPDj@GbBTPDPL,2,59.1,
2,Morning Walk,3435.0,643,820,7.2,Walk,Walk,10094701328,2023-10-24T05:27:59Z,2023-10-24T07:27:59Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15898239612579, 17.064798390492797]","[48.14121276140213, 17.09198878146708]",5.342,18.8,True,90.2,123.0,False,True,195.7,144.2,10813971314,10813971314,65378d5438096124d0db50fa.fit,False,0,0,False,95198974,1,a10094701328,o{|dHesdgBXGJIJQrAqDdAcCfAuCz@oBn@sAhBuCdAqBfA}B|BcF|@aBBCEHF[Pa@Lc@FKLI\I|@I|CGzJJdDC`ABnDVdARHF?LGL@DhAp@PFT?VIJIbAcAvBmBnByB`AaBbCoFALSt@EHU?GDxDuJhAyCf@aBb@gBZgB\oCbAqJBHEIBg@PiBt@aGh@yEjA_J,2,62.1,
2,Morning Walk,755.0,10954,10954,0.0,Walk,Walk,10083421120,2023-10-22T08:00:18Z,2023-10-22T10:00:18Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.069,1.8,True,70.6,92.0,False,True,0.0,0.0,10802183905,10802183905,65350272d27a9f01b17b0433.fit,False,0,0,False,95198974,1,a10083421120,,2,52.5,
2,Morning Walk,7701.0,1609,4069,25.2,Walk,Walk,10081944964,2023-10-22T06:45:12Z,2023-10-22T08:45:12Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15854720771313, 17.06735361367464]","[48.14393604174256, 17.125843204557896]",4.786,19.2,True,77.1,101.0,False,True,182.4,140.0,10800655375,10800655375,6534d66832a0d81bff3e758e.fit,False,0,0,False,95198974,1,a10081944964,ou|dHi}dgBdAuCt@gBvAsCpAuBVg@z@cBjDcIr@uAJe@LYRYJK^OTCdAEdFD|IAxBB~@BxANjAVt@Xt@\RN`@LT@REJI~AeBpBaBn@w@|@sAz@}AbBkDVe@PS`@sApDaJTw@R}@r@qDZuBp@oF`AsIBcATaChBsOj@sFz@uHLe@lAuBp@eBnDci@HkEBiFJqF?k@I}@Fk@A_@EIIGOCyAAkBUSAg@@g@FwBn@cBZkDXaFp@i@FkB?UCEI@E{@]o@c@_@a@U_@eDeHqQoZ{@iBe@w@kAaBKSPFLPJDx@EBAKGCQ@ODSHMPQh@[`A?NHRDHHT@BDAEBK@QCq@De@Ca@@NACADFL?JBC@BC?CKCAADAC@BBUC@?JEFDA@EHm@T]P_@F]?QCQM[mAoCQo@CSPeA`@yEBgAGYAs@FgAPsACc@Aa@HeAx@{DXsAHQzF}Bb@a@Z_@j@_AbAkAJWBO?}@DYFgBJw@?}@^}BDs@@iACcA[}FIo@HODi@Rw@Ea@L{@RENANDFRd@j@Zh@Lh@d@r@HTl@f@Bl@LE,2,58.1,
2,Morning Walk,452.0,349,667,7.4,Walk,Walk,10081627649,2023-10-22T05:53:07Z,2023-10-22T07:53:07Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.295,3.0,True,104.0,117.0,False,True,196.0,188.5,10800321295,10800321295,6534bdbb28404e00a153606f.fit,False,0,0,False,95198974,1,a10081627649,,2,56.1,
2,Evening Walk,654.0,380,380,28.2,Walk,Walk,10079864154,2023-10-21T18:41:10Z,2023-10-21T20:41:10Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.721,9.8,True,125.6,150.0,False,True,201.8,175.8,10798468232,10798468232,65341d5e489ff11d554fa27a.fit,False,0,0,False,95198974,1,a10079864154,,2,57.4,
2,Evening Walk,1057.0,769,4220,5.3,Walk,Walk,10079788336,2023-10-21T17:15:32Z,2023-10-21T19:15:32Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.14468479715288, 17.127124797552824]","[48.143040016293526, 17.12087843567133]",1.375,11.2,True,88.3,114.0,False,True,142.6,137.2,10798388033,10798388033,653418c0b55c36736b0e5d47.fit,False,0,0,False,95198974,1,a10079788336,yczdHahogBNFFNBB@EB?HBBRJVr@lA,2,54.8,
2,Afternoon Walk,2399.0,2020,8209,11.3,Walk,Walk,10079435495,2023-10-21T14:55:25Z,2023-10-21T16:55:25Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.144287997856736, 17.126419208943844]","[48.143814420327544, 17.125761564821005]",1.188,11.2,True,87.1,120.0,False,True,143.9,138.7,10798018392,10798018392,6534068f0840052780471db4.fit,False,0,0,False,95198974,1,a10079435495,sjzdHuapgBEKAMHO?I[_AMOu@YUYIESD}@f@_@b@Ql@GJIDGADCHA^R|AnHHeBCi@WqAOe@Yk@^FOGUWE_@M_@HQPSHCD@Zj@v@l@N`@\f@Pj@f@^DHBHGVN@DJEH`@KF@JJ,2,52.0,
2,Afternoon Walk,0.0,60,60,0.0,Walk,Walk,10078527037,2023-10-21T14:52:51Z,2023-10-21T16:52:51Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,56.6,59.0,False,True,0.0,0.0,10797076873,10797076873,6533e6306ba51a3122ffa27c.fit,False,0,0,False,95198974,1,a10078527037,,2,,
2,Lunch Walk,1712.0,1811,17486,0.0,Walk,Walk,10078526262,2023-10-21T09:59:41Z,2023-10-21T11:59:41Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],0.945,2.4,True,78.5,104.0,False,True,140.2,138.6,10797075219,10797075219,6533e62e1b3cbb075e498203.fit,False,0,0,False,95198974,1,a10078526262,,2,50.3,
2,Morning Walk,625.0,344,376,0.0,Walk,Walk,10078522660,2023-10-21T07:04:06Z,2023-10-21T09:04:06Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.14606722444296, 17.124699158594012]","[48.14387518912554, 17.125982427969575]",1.817,6.0,True,96.3,99.0,False,True,143.3,141.8,10797072447,10797072447,6533e61bfce23f1e89c537f3.fit,False,0,0,False,95198974,1,a10078522660,}kzdHiyogBEKBKTSTK,2,60.7,
2,Morning Walk,190.0,119,119,0.0,Walk,Walk,10078522275,2023-10-21T06:56:47Z,2023-10-21T08:56:47Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.597,4.2,True,99.8,104.0,False,True,155.0,151.5,10797072043,10797072043,6533e61bee049c6d5ee4d380.fit,False,0,0,False,95198974,1,a10078522275,,2,62.9,
2,Morning Walk,371.0,201,217,0.0,Walk,Walk,10078522786,2023-10-21T06:36:30Z,2023-10-21T08:36:30Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.846,10.6,True,92.7,96.0,False,True,192.9,177.4,10797072549,10797072549,6533e61c489ff11d554e5149.fit,False,0,0,False,95198974,1,a10078522786,,2,59.7,
2,Afternoon Walk,336.8,199,199,6.2,Walk,Walk,10072796140,2023-10-20T15:04:12Z,2023-10-20T17:04:12Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.693,2.142,True,111.2,128.0,False,True,144.4,138.2,10791122605,10791122605,62DF6D93-10B4-4CBA-9D65-43B90381FDA3.fit,False,0,0,False,95198974,1,a10072796140,,2,,
2,Evening Walk,221.0,197,421,0.0,Walk,Walk,10068013513,2023-10-19T16:34:45Z,2023-10-19T18:34:45Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.122,2.4,True,87.0,96.0,False,True,206.3,196.5,10786131546,10786131546,65315d4fc501327b6034175e.fit,False,0,0,False,95198974,1,a10068013513,,2,60.5,
2,Afternoon Walk,1295.0,980,1049,34.2,Walk,Walk,10067708511,2023-10-19T15:33:50Z,2023-10-19T17:33:50Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15424318425357, 17.071990398690104]","[48.15838719718158, 17.064401591196656]",1.321,3.4,True,108.3,139.0,False,True,201.2,167.0,10785815947,10785815947,65315180ddda781b49078338.fit,False,0,0,False,95198974,1,a10067708511,}n|dHudegBILKZI`@aA`BW\Op@IRYXE?UMIDGPGZk@hACJOVOb@YZKR]\I@GF,2,57.1,
