resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,workout_type
2,Afternoon Walk,1223.0,880,880,5.9,Walk,Walk,10066614081,2023-10-19T11:42:13Z,2023-10-19T13:42:13Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158598421141505, 17.064236802980304]","[48.15377279184759, 17.07185922190547]",1.39,2.8,True,111.4,145.0,False,True,200.4,167.0,10784676517,10784676517,65311c2afb7237538ff59325.fit,False,0,0,False,95198974,1,a10066614081,i||dH}qdgBRc@HWXe@L_@LQfAuCHG\MPBHAXOVe@X_@Zo@FOTa@X{@\a@b@Y^e@,2,59.4,
2,Lunch Walk,709.0,541,692,26.1,Walk,Walk,10065964462,2023-10-19T09:45:52Z,2023-10-19T11:45:52Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.311,4.0,True,93.7,110.0,False,True,201.8,175.4,10784001523,10784001523,6530fd9b0cd086055a967a53.fit,False,0,0,False,95198974,1,a10065964462,,2,59.0,
2,Morning Walk,862.0,690,690,9.7,Walk,Walk,10065572265,2023-10-19T07:39:02Z,2023-10-19T09:39:02Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.157513635233045, 17.07071836106479]","[48.1538912281394, 17.071835165843368]",1.249,8.6,True,98.9,108.0,False,True,177.3,167.0,10783591187,10783591187,6530e078e7348357d866256d.fit,False,0,0,False,95198974,1,a10065572265,{n|dH}degBHGT[,2,57.6,
2,Afternoon Weight Training,0.0,2906,2906,0.0,WeightTraining,WeightTraining,10062088970,2023-10-18T15:21:36Z,2023-10-18T17:21:36Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,83.0,103.0,False,True,0.0,0.0,10779994295,10779994295,653004665959dc465d79638a.fit,False,0,0,False,95198974,1,a10062088970,,2,,
2,Afternoon Walk,508.0,372,452,27.0,Walk,Walk,10061769492,2023-10-18T15:10:57Z,2023-10-18T17:10:57Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.366,2.4,True,109.6,142.0,False,True,175.1,147.2,10779663760,10779663760,652ff7c66c0f0c326b21f2be.fit,False,0,0,False,95198974,1,a10061769492,,2,59.2,
2,Afternoon Walk,1117.0,770,790,32.4,Walk,Walk,10061624370,2023-10-18T14:37:42Z,2023-10-18T16:37:42Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,2,0,False,False,False,False,everyone,False,,"[48.15391042269766, 17.072024010121822]","[48.158400021493435, 17.064371164888144]",1.451,2.6,True,90.8,108.0,False,True,200.9,167.0,10779512731,10779512731,652ff124da53b54550c17f3a.fit,False,0,0,False,95198974,1,a10061624370,em|dHmeegBSXe@VQTq@dBW\K\GJ]\QVSNMAIHc@hAU^GZa@r@_@~@e@d@,2,60.9,
2,Morning Walk,1252.0,857,921,10.4,Walk,Walk,10059652009,2023-10-18T07:15:32Z,2023-10-18T09:15:32Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[48.158691208809614, 17.06418877467513]","[48.15384001471102, 17.07152159884572]",1.461,3.0,True,101.4,116.0,False,True,195.8,167.0,10777458067,10777458067,652f8c4f4b15a413e4273c51.fit,False,0,0,False,95198974,1,a10059652009,u{|dHeqdgBBMHSj@c@Ha@Xg@l@yAj@cBHQFIB?NHDATOJCNSZ{@Re@Zg@f@qAh@w@,2,60.0,
2,Evening Run,4541.0,1419,1422,4.5,Run,Run,10050917909,2023-10-16T18:27:04Z,2023-10-16T20:27:04Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15862398594618, 17.064516758546233]","[48.13957443460822, 17.10422401316464]",3.2,8.4,True,168.3,184.0,False,True,198.4,141.9,10768386933,10768386933,652d8e550ea05f4622716990.fit,False,0,0,False,95198974,1,a10050917909,s{|dHesdgBHYb@m@\u@dAmCPm@z@aBv@yBf@w@Zq@nAuBl@y@n@kAf@gAz@}AtAsCZw@v@{Az@sBJONIb@GtBE`@E`@Db@C~@BbBC\@z@EdA@l@G`ADfAAv@Cj@Bn@Jh@Db@LdCnA^NTRT?`@`@NHHCv@gANMv@WZ[LGTIRATBTJ|AFxAb@p@Vd@Lr@BzAT`@@DADM@[Ns@JoA\uCHkAPqADcAZ{DTcBD_AT}ATeChAiJRyBd@uDd@qEx@iHh@_EXmBD}@LiABqBEe@?QBWTkEFi@VsA`@iAZiALi@\gCXkCd@{CHcAFeAJs@FyALuABqBZmE?cABwBL_EAqAFgE,2,85.5,
2,Lunch Walk,1218.0,1001,1292,5.9,Walk,Walk,10047986763,2023-10-16T10:01:55Z,2023-10-16T12:01:55Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15872322767973, 17.066585579887033]","[48.153759967535734, 17.071811193600297]",1.217,2.6,True,96.4,105.0,False,True,183.1,167.0,10765349600,10765349600,652d102bd88b682c35421b00.fit,False,0,0,False,95198974,1,a10047986763,}w|dHqzdgB`@_AHIJB\TRDJEJUX]L[^m@p@qB^g@z@u@,2,57.7,
2,Morning Walk,2537.0,1886,2770,19.9,Walk,Walk,10034804941,2023-10-14T07:11:19Z,2023-10-14T09:11:19Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],1.345,5.8,True,97.5,117.0,False,True,201.8,181.6,10751580142,10751580142,652a4a10422bea4cbba8329e.fit,False,0,0,False,95198974,1,a10034804941,,2,55.6,
2,Afternoon Weight Training,0.0,3056,3056,0.0,WeightTraining,WeightTraining,10030782798,2023-10-12T15:51:24Z,2023-10-12T17:51:24Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,129.7,155.0,False,True,0.0,0.0,10747390768,10747390768,67B3AA06-F2DB-46ED-B1CF-35CDFD650FB5.fit,False,0,0,False,95198974,1,a10030782798,,2,,
2,Afternoon Walk,1485.7,406,566,21.8,Walk,Walk,10030782809,2023-10-11T14:48:49Z,2023-10-11T16:48:49Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15020369365811, 17.065126793459058]","[48.14993052743375, 17.059681490063667]",3.659,5.868,True,128.9,156.0,False,True,157.6,145.8,10747390808,10747390808,536FAA8D-BC34-434C-A963-84EAAF08700F.fit,False,0,0,False,95198974,1,a10030782809,wi{dH_`dgBANKZOZ[l@CJNd@Vn@ZlARVN`@b@pCAR_@ZEHAPNrABdAAd@RdBTlFGHYFCEB]CCCBFXIE@S,2,,
2,Morning Walk,1132.1,18,87,0.0,Walk,Walk,10030782895,2023-10-11T06:47:06Z,2023-10-11T08:47:06Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15434762276709, 17.072316789999604]","[48.153732223436236, 17.07227848470211]",62.896,1.515,True,135.5,137.0,False,True,186.4,185.0,10747390853,10747390853,3052B6AC-46A4-469B-8A57-A463BF4B8A51.fit,False,0,0,False,95198974,1,a10030782895,sc|dH}legB~AbAX{@,2,,
2,Afternoon Walk,2459.9,1,1,0.0,Walk,Walk,10030782902,2023-10-07T12:53:36Z,2023-10-07T14:53:36Z,(GMT+01:00) Europe/Prague,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[50.580000914633274, 16.191738434135914]","[50.58000401593745, 16.191761568188667]",2459.94,1.67,False,,,False,False,511.6,510.2,10747390878,10747390878,E0548954-6463-4ED3-9C66-DAF45FDF10A3.fit,False,0,0,False,95198974,1,a10030782902,_|usHimyaB?E,2,,
2,Morning Walk,9502.8,7476,10145,449.6,Walk,Walk,10030783596,2023-10-07T08:33:16Z,2023-10-07T10:33:16Z,(GMT+01:00) Europe/Prague,7200.0,,,,0,0,0,2,0,False,False,False,False,everyone,False,,"[50.58011054992676, 16.191636845469475]","[50.59220069088042, 16.170265842229128]",1.271,2.617,True,109.4,169.0,False,True,746.0,459.6,10747391400,10747391400,CD8A718D-6906-45A9-9DA4-791431F5D8D5.fit,False,0,0,False,95198974,1,a10030783596,u|usHulyaBc@jAmAvASb@UdAg@vAMhAQdAUx@Uh@SbAa@nEKhDBbBSnDOp@kAhBJGLDDxBUZWNgAfAs@~@Wt@CxADjApApCNVDNC\m@~@MDCXF`DZzETdB?t@Qx@c@f@cA~Ae@n@SIULg@`BKr@MdB@j@VhCAt@IZ[ZOZSv@Cf@Ob@c@RWEKOk@wAa@]wAc@gBIoCb@i@\g@LyCrAw@^cAt@mD~AeAKq@MOOo@NuArA{AzCFnDDTC`@a@P_C~BW^q@x@Yr@M`@QjAMrB@`@d@rCRBTVb@Rz@Dp@WNWNIfAGlAUr@@RHHLf@fBGx@IPCZW~@{AfCUvAIz@A`AOfBBh@Lj@Zh@tAj@n@HXPpAfBZn@^vAz@dEd@bBXfBCFDBHb@Bz@CXc@~AQRqAj@gAx@OVYbAYl@k@\Yl@w@v@WlA]j@OHi@hAq@tBGj@?NFEApAEb@DfAK~@MvB@|@Rj@Dt@N^?dAH`AZ|@j@|@ZjAQ@KHMd@INAPGDEj@WTA\KZ@JIhAUnAC\a@z@KBri@tL^ORc@ZSDKrAyAf@_@Jg@?y@BOd@GhAk@\CPFCADGNQYLKIEeAHu@Ms@O_@GkAWeABWPk@Xw@B[\mA@]QsAQ]Qy@Q[Ic@@e@K[Gk@Ay@IiAi@oAGq@GS@YGg@i@sAIm@m@mAUmAQYg@c@Q@cA^OEEGQo@QYGa@]YIWFsAh@c@Cq@I[DYEY\eBVo@TGJMhBEBXJNjANZId@_@@WKu@DOIQDOGY@UIW?YMW@KD@IUE[O_@@[Mg@?g@E]Hc@f@MzBCjBRp@?DCFSAOOUa@WUa@UOMW@m@PI@GGKQGSUIWSSA]Qg@I{@MSAYY[Uu@?c@MM@OY{AQ[OqCM_AA{@@{@Jg@E_@FEUw@A_AN[TAl@x@VD`Ai@^a@D[?[U_Eo@{Aa@Wg@L{@x@WDWIWU{@aB_A}ABe@TQRBRZBNPH^GLa@Ck@M]g@g@k@a@_@k@SiAKaBRe@~@]H[EBZ]Ro@NSJc@?yADSUHOESYi@kAk@c@eAc@aBKaC\qCpAiDpAaAv@kD~AYHYCgBi@OB]^ULcAhAOf@]n@[`@WJOTWE_@Hg@Am@^BEBc@?ZGXSBEEBQGVVD,2,,
2,Evening Weight Training,0.0,3620,3620,0.0,WeightTraining,WeightTraining,10030783431,2023-10-05T16:02:40Z,2023-10-05T18:02:40Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,121.5,167.0,False,True,0.0,0.0,10747391405,10747391405,B08BE3F1-1F2B-449C-A863-94F14EA948A6.fit,False,0,0,False,95198974,1,a10030783431,,2,,
2,Afternoon Walk,1412.7,180,180,17.0,Walk,Walk,10030783427,2023-10-05T15:53:07Z,2023-10-05T17:53:07Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.14992692321539, 17.06109518185258]","[48.149531381204724, 17.05751510336995]",7.848,2.495,True,137.0,146.0,False,True,168.8,151.6,10747391399,10747391399,5B4788F4-A93B-4EBC-B33E-78882306F174.fit,False,0,0,False,95198974,1,a10030783427,_h{dHyfcgBLzA@bAH~@HzAHr@Dp@Al@PrALvCCN,2,,
2,Afternoon Walk,727.6,2,2,0.0,Walk,Walk,10030785407,2023-10-05T15:30:49Z,2023-10-05T17:30:49Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.153672544285655, 17.071891659870744]","[48.153673969209194, 17.071887049824]",363.8,0.38,True,104.0,104.0,False,True,181.2,181.0,10747393489,10747393489,E04ACE8A-AAB6-4DDC-BB2E-FF47A6047E40.fit,False,0,0,False,95198974,1,a10030785407,m_|dHijegB?@,2,,
2,Evening Walk,795.3,3,3,0.0,Walk,Walk,10030783351,2023-10-04T16:47:16Z,2023-10-04T18:47:16Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.16006206907332, 17.066722456365824]","[48.16011982038617, 17.066705273464322]",265.113,3.276,False,,,False,False,210.0,198.2,10747391373,10747391373,52C33F6F-5F9E-475E-978B-C61D87002EE4.fit,False,0,0,False,95198974,1,a10030783351,kg}dH_jdgBKB,2,,
2,Morning Walk,1054.4,3,3,2.0,Walk,Walk,10030783414,2023-10-04T06:39:20Z,2023-10-04T08:39:20Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.1539723649621, 17.071768529713154]","[48.153929617255926, 17.071772553026676]",351.45,2.425,True,129.0,129.0,False,True,172.0,170.0,10747391402,10747391402,8F92D95C-5869-45AD-B328-41FABA146F28.fit,False,0,0,False,95198974,1,a10030783414,ia|dHoiegB@A?DDE,2,,
2,Afternoon Walk,1444.5,356,403,17.8,Walk,Walk,10030785412,2023-09-27T14:54:26Z,2023-09-27T16:54:26Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.1504393927753, 17.06436605192721]","[48.14989414997399, 17.05977151170373]",4.057,2.46,True,147.5,176.0,False,True,166.8,149.0,10747393495,10747393495,C1FB7230-86B4-4EDC-94C3-959FCEDCD2EA.fit,False,0,0,False,95198974,1,a10030785412,ek{dHg{cgB?Fn@fCDFLHBTXlATdBCFMVQNCLRfB@t@Aj@N|@T~EAd@QFKF@e@ADJC?BD?OQ,2,,
2,Morning Walk,1109.6,2,2,0.0,Walk,Walk,10030785383,2023-09-27T07:05:21Z,2023-09-27T09:05:21Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15434594638646, 17.072260631248355]","[48.1543487124145, 17.072211345657706]",554.795,1.85,True,121.0,121.0,False,True,172.8,172.6,10747393485,10747393485,B0CA3A68-8060-4BD2-BF84-F12B22AA0097.fit,False,0,0,False,95198974,1,a10030785383,sc|dHslegB?H,2,,
2,Evening Walk,751.4,32,301,5.0,Walk,Walk,10030785410,2023-09-26T18:42:24Z,2023-09-26T20:42:24Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15888005308807, 17.064709290862083]","[48.158681904897094, 17.064261361956596]",23.48,1.784,True,138.1,144.0,False,True,200.4,193.2,10747393484,10747393484,7BB72F8C-F399-48A6-9965-437BA6DC3477.fit,False,0,0,False,95198974,1,a10030785410,_`}dHk}cgBDC@BVj@Jh@ABAAA@@AA@?A?@AAB?,2,,
2,Afternoon Walk,555.0,679,679,0.0,Walk,Walk,10030785483,2023-09-26T15:43:53Z,2023-09-26T17:43:53Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.817,8.12,True,104.8,124.0,False,True,0.0,0.0,10747393567,10747393567,E629C4A4-C0DF-4F8F-9ACF-686FF61632F7.fit,False,0,0,False,95198974,1,a10030785483,,2,,
2,Night Walk,1144.1,3,3,0.0,Walk,Walk,10030785390,2023-09-24T20:16:00Z,2023-09-24T22:16:00Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15807966515422, 17.0649226102978]","[48.15804907120764, 17.06493333913386]",381.357,1.788,True,127.0,127.0,False,True,200.8,200.6,10747393479,10747393479,DEDAAFD0-701E-4829-BB46-5CB2AFC6EE41.fit,False,0,0,False,95198974,1,a10030785390,_{|dHw~cgBD@@C,2,,
2,Afternoon Rock Climb,0.0,1156,1156,0.0,RockClimbing,RockClimbing,10030785328,2023-09-23T12:11:26Z,2023-09-23T14:11:26Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,74.5,101.0,False,True,0.0,0.0,10747393445,10747393445,FF018CD7-D712-4683-8563-C9F1A935CF5D.fit,False,0,0,False,95198974,1,a10030785328,,2,,
2,Afternoon Walk,1159.9,4,4,0.0,Walk,Walk,10030785387,2023-09-21T15:18:59Z,2023-09-21T17:18:59Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15036957152188, 17.064168071374297]","[48.150345515459776, 17.064089449122548]",289.97,1.803,False,,,False,False,150.6,149.6,10747393488,10747393488,EBADD400-1882-48BE-8A59-5F6317EC840B.fit,False,0,0,False,95198974,1,a10030785387,yj{dH_zcgBDN,2,,
2,Afternoon Walk,1309.2,293,348,33.0,Walk,Walk,10030785352,2023-09-21T13:56:01Z,2023-09-21T15:56:01Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.1586779654026, 17.06695002503693]","[48.15810187719762, 17.065320080146194]",4.468,2.309,True,141.1,154.0,False,True,210.4,179.4,10747393472,10747393472,28F955F0-1279-4759-B840-0098B1176FC0.fit,False,0,0,False,95198974,1,a10030785352,u~|dHkkdgBCZK`AMj@Ud@WbAWzAE^AXPb@PJR?`@KZFFNNdABHD@h@a@QoAPcAZ],2,,
2,Morning Walk,927.6,2,2,0.0,Walk,Walk,10030785293,2023-09-21T07:22:09Z,2023-09-21T09:22:09Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.154740650206804, 17.072372445836663]","[48.154695220291615, 17.07235568203032]",463.81,2.606,False,,,False,False,173.6,173.2,10747393448,10747393448,575901D6-DB4B-4CFE-BCA0-44D0F392BA16.fit,False,0,0,False,95198974,1,a10030785293,cf|dHimegBHB,2,,
2,Afternoon Walk,816.0,1,1,0.0,Walk,Walk,10030785355,2023-09-20T15:38:55Z,2023-09-20T17:38:55Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.148146690800786, 17.071626288816333]","[48.148146690800786, 17.071626288816333]",815.97,0.0,False,,,False,False,158.0,158.0,10747393449,10747393449,21247A78-1DDB-4F8B-9980-3896B6826462.fit,False,0,0,False,95198974,1,a10030785355,{|zdHshegB??,2,,
2,Morning Walk,998.8,1,1,0.0,Walk,Walk,10030785405,2023-09-20T07:37:37Z,2023-09-20T09:37:37Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.153293430805206, 17.07175947725773]","[48.153293430805206, 17.07175947725773]",998.75,0.0,False,,,False,False,191.4,191.4,10747393468,10747393468,6DDE9926-BB05-49F7-83DE-5041B46FF72B.fit,False,0,0,False,95198974,1,a10030785405,a}{dHmiegB??,2,,
2,Morning Weight Training,0.0,3266,3266,0.0,WeightTraining,WeightTraining,10030785287,2023-09-16T08:53:16Z,2023-09-16T10:53:16Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,118.2,156.0,False,True,0.0,0.0,10747393446,10747393446,77CC81E6-74CF-40AE-9A98-BB20B2125EC2.fit,False,0,0,False,95198974,1,a10030785287,,2,,
2,Morning Hike,19905.2,20758,32192,1817.8,Hike,Hike,10030786057,2023-09-15T06:31:47Z,2023-09-15T08:31:47Z,(GMT+01:00) Europe/Bratislava,7200.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[49.14222163148224, 20.22250941954553]","[49.17443420737982, 20.217864587903023]",0.959,5.76,True,154.4,190.0,False,True,2611.4,1030.0,10747393502,10747393502,71F06015-881D-46FE-92C1-311399D0A534.fit,False,0,0,False,95198974,1,a10030786057,{a}jHsulzBfAhB_AtDw@jA{EzDa@Sm@{B_@a@e@H}@~AkAYkL{LmEoBmGRmEyA_BPkAtA_Ct@{B[kGoDyDYyCyAqMcDqDHb@eDaDvF}ArAc@AuDtCqDa@Fc@cBZIWZm@{@Fk@aBoA_@{Ax@cA~CwB|Bs@|DoDvB_@j@NXw@Tc@hAiC@eAcAc@HIfA`@lEp@hAJ|B}@x@cCxEgBVeAjA_AfCu@jEiByJA{Dm@cDZoB{AkEz@uBb@{CfAiPsE`NqBxBeEGY|Bb@tAy@~Ae@`@wBEiB|@Up@R|@qApBAzAyCi@yBXu@n@yBAa@t@y@Pw@GQ`BkCvAc@xB{ClJkBtDoCpCs@nC}@~@yBZu@j@}AvCWDiBnCoCtBcApBuEz@_Ba@Kz@i@PaArBy@HuBjB?nAH~COGSvAgAdCq@n@Cd@z@zB`ElBTp@uCtBfBv@w@l@`@PqAhBoAdAa@hDP`C{AV_@n@y@EBg@k@RScAh@oAk@w@u@r@_@@Cm@UXUmBKLg@u@Cj@q@b@Vz@KdBWb@Rf@q@pCeApA}ALBbKUdB~A\HxBU\^XIv@V\Az@b@k@jAFJ\m@h@|@f@JjAe@VWvCsAbBe@nB?zBl@pBMxFcCrA_AdDm@l@AzCBlAQh@gAj@LdA[TQpCYPGp@N\YZJZaBrB@Xa@QR|AO\WQcB_@[u@m@FKk@y@Vu@qAg@b@w@QWe@K|@YaAqBq@m@d@Fb@HOWB~A}APq@fAs@d@|@VCXp@ITn@Xd@hBp@r@fAHhCj@?Dj@NLo@Q}@XFvAyCDkALo@^e@HqBX]Ay@hAeARsBKuCtAqBJwApC_B@gFc@kB@oCXeB`B}BDeCn@UMmA{@m@d@SKg@gAO[j@LkA[aAWOTmBSq@_BO`@sBYmI\u@`@MRy@OwCb@oAx@QtAdBHgD[eCXg@j@Vt@nANhAVYHX~@i@Tv@MnBp@H@h@VY^n@\mAlAYQ{B`@yCdAcAZ_AdAu@g@S|@s@iBu@tCiBOu@kFoCQuAD}@j@i@~A}ELDBiB]w@TDGgALYlB_Bz@Ev@qBr@K@{@jB\lEw@~@yBtCwB~EmHjD_AfAiAl@mCnCoCjBwD^yBp@gAhB{GpC{AN_BlBMd@u@xBH~Bs@\_@dDt@DaA,2,,
2,Morning Walk,860.6,604,604,0.0,Walk,Walk,10030783565,2023-09-14T06:37:40Z,2023-09-14T08:37:40Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],1.425,9.736,True,155.4,168.0,False,True,0.0,0.0,10747391586,10747391586,E507AB4F-FA1D-4D87-8358-FB875213C8FF.fit,False,0,0,False,95198974,1,a10030783565,,2,,
2,Afternoon Rock Climb,0.0,3276,3276,0.0,RockClimbing,RockClimbing,10030783399,2023-09-13T15:13:52Z,2023-09-13T17:13:52Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,112.7,157.0,False,True,0.0,0.0,10747391398,10747391398,C231AF62-CA27-438D-BD86-4975CD4ADD3D.fit,False,0,0,False,95198974,1,a10030783399,,2,,
